material_id,energy,energy_per_atom,band_gap,total_magnetization,0,1,2,3,4,5,6,7,8,9,10,11,12,13
mp-1080590,-34.61601185,-4.32700148125,0.0,7e-06,13.0,4.0,-1.0,-4.0,4.0,2.0,6.0,2.0,8.0,-4.0,3.5952983064427295,-0.6431405002298523,2.952157806212877,0.00631221306787122
mp-568745,-31.70761626,-2.6423013550000003,1.3739000000000001,0.0,13.5,7.5,-3.5,-7.5,6.0,-2.0,6.5,-0.5,4.5,-0.5,4.389082426013147,0.6056599902857931,3.4925169668515936,-0.10832140390339173
mp-648774,-907.84890859,-5.403862551130952,0.0,1.6660946958333334,14.5,5.5,-6.5,-7.5,84.0,36.0,5.2,1.2000000000000002,3.5,-1.5,3.2453657683033907,0.04655578140788785,2.515971096767646,0.010237288021218038
mp-20027,-41.77084309,-6.961807181666667,0.4336000000000002,0.0,15.0,3.0,-8.0,-4.0,3.0,1.0,1.5,-0.5,4.5,-1.5,2.451363226009611,-0.27963677399038867,2.2707915712409648,0.027079061671166915
mp-977218,-10.94895584,-1.8248259733333334,0.0,6.2e-06,4.0,1.0,1.0,-0.0,3.0,-1.0,7.5,-1.5,4.5,1.5,3.0080965599501392,0.036423440049860645,3.0039212020138573,-0.007955615854748466
mp-1216394,-18.81454234,-9.40727117,0.0,2e-06,9.5,0.5,-1.5,-0.5,1.0,-0.0,4.0,-0.0,4.0,-0.0,2.5287751264916776,-0.0,2.5287745491414415,-0.0
mp-1006127,-76.94144055,-9.61768006875,0.0,0.01264955,10.5,0.5,1.5,-2.5,4.0,-2.0,5.0,1.0,8.0,4.0,3.723966500458587,0.7846704695849467,3.0760195594241644,-7.694218184584045e-06
mp-1220361,-32.73629698,-8.184074245,0.0,1.0000004,14.0,4.0,-7.0,-7.0,2.0,1.0,4.666666666666667,-1.3333333333333333,4.0,-2.0,3.06377161360814,-0.6776773863918599,1.8841455732322843,-0.0
mp-1104664,-93.40738697,-6.671956212142858,0.0,1.3e-06,12.5,3.5,-0.5,-3.5,7.0,1.0,2.875,-0.125,4.125,1.125,3.0173814065353466,-0.1821597432967268,2.828729612019103,0.11750824558604966
mp-1186060,-85.89750837,-10.73718854625,0.0,0.0001086,12.5,1.5,-2.5,0.5,4.0,2.0,7.0,1.0,8.0,-4.0,3.12870642607692,-0.5533479010005191,2.5507557869302295,4.088421037273804e-06
mp-1206932,-81.53250635,-10.19156329375,0.0,0.00234305,6.0,4.0,2.0,2.0,4.0,2.0,9.333333333333334,-2.6666666666666665,4.333333333333333,-0.6666666666666667,3.041024782489013,-0.729975217510987,2.267747526618854,0.09055853918842693
mp-16094,-611.63241847,-4.9325195037903224,0.008399999999999963,0.0,12.5,4.5,-3.5,-7.5,62.0,38.0,4.34,-0.6599999999999999,7.306666666666667,-4.026666666666667,3.5371019955596066,-1.1954962021568165,3.3867624168236725,0.06644466172407792
mp-1197874,-212.86697423,-5.912971506388889,0.0,1.4177153,11.5,2.5,-1.5,-4.5,18.0,10.0,4.678571428571429,2.1785714285714284,5.25,-2.25,2.835604160014989,-0.37494485752317397,2.8378129789125124,0.04355027601024397
mp-571056,-176.43699713,-2.75682808015625,1.1371000000000002,0.0,13.0,6.0,-2.0,-7.0,32.0,-0.0,2.625,0.375,6.0,-0.0,3.5316767330354786,-0.621842538196649,3.88331319998358,-0.00425373902039361
mp-1671,-13.44353307,-4.48117769,0.0,6e-07,13.0,4.0,-4.0,-7.0,1.5,0.5,5.5,-2.5,9.0,-3.0,2.9669169782645,-0.7949830217354998,2.9838587619932206,0.0
mp-20925,-120.08242681,-7.505151675625,0.0,3.096580325,14.5,1.5,-8.5,-3.5,8.0,-4.0,6.666666666666667,-4.666666666666667,3.333333333333333,0.6666666666666667,2.860975222960767,0.3627354048096598,1.9677454597102417,-0.09092079595925606
mp-1080320,-100.36539563,-5.575855312777778,0.32799999999999996,1.916666666666667e-06,14.5,5.5,-4.5,-7.5,9.0,3.0,3.0,1.0,3.0,-1.0,4.698425683275862,-0.43623705988608386,2.914291115431932,0.029292380308562516
mp-561418,-144.33569326,-9.02098082875,0.0,0.0,13.5,4.5,-6.5,-7.5,8.0,-4.0,9.0,-3.0,4.0,2.0,3.661383296213841,0.4694242051635171,2.264202925533649,-0.00016680503427735083
mp-32644,-244.02627733,-4.784828967254902,0.0,0.7323300333333332,14.5,5.5,-5.5,-8.5,25.5,10.5,3.4,-1.4,3.3,-0.30000000000000004,4.233759331810872,-0.8320188580746766,3.340404839683247,0.36400381119985803
mp-1183533,-14.47925055,-3.6198126375,0.0,4.0436661,8.0,2.0,3.0,1.0,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,4.654073761039453,1.1188775224288223,3.6263456988421927,-0.0911494602315619
mp-570527,-115.72574564,-3.2146040455555553,0.0,2.025e-05,13.0,4.0,-1.0,-4.0,18.0,-2.0,2.9,-1.9,6.5,0.5,3.3562656759322627,-0.16860155789765763,3.0290495331363205,-0.00913528352702464
mp-1017544,-36.87740398,-9.219350995,0.0,0.0298929,11.0,2.0,-1.0,-2.0,2.0,1.0,7.0,1.0,8.0,-4.0,3.3834856403117373,-0.5805143596882629,2.802971280623474,-0.0
mp-1183317,-9.58025833,-2.3950645825,0.0,0.6750548,8.5,0.5,3.5,-0.5,2.0,-1.0,7.0,-1.0,8.0,4.0,4.837693087399403,0.8300169126005965,4.007676174798807,-0.0
mp-1104159,-88.03775149,-6.288410820714286,0.0,3.25e-05,11.0,2.0,0.0,-3.0,7.0,-3.0,6.5,-1.5,4.9,2.1,4.305523977820602,0.5382836118407317,3.104231963140905,-0.02737584846994512
mp-974420,-47.71140646,-11.927851615,0.0,0.0002635,12.0,1.0,-1.0,0.0,2.0,1.0,6.0,2.0,8.0,-4.0,3.3281992229261146,-0.5675247770738845,2.760675358139858,0.005982500108677513
mp-1217210,-115.19081913,-5.7595409564999995,0.0,0.3454206,14.5,6.5,-5.5,-5.5,10.0,2.0,6.5,4.5,5.0,-1.0,3.590060208097589,0.20497737967250873,2.826062334182679,0.00028190396957517017
mp-1067129,-27.74606539,-6.9365163475,0.0,0.0981307,12.5,3.5,-6.5,-5.5,2.0,1.0,7.0,1.0,8.0,-4.0,2.334273059546158,-0.4004979404538421,1.9337751190923156,-0.0
mp-675278,-108.86165455,-4.031913131481481,0.0,2.01e-05,17.0,2.0,-10.0,-3.0,13.5,2.5,10.09090909090909,1.9090909090909092,3.3125,0.3125,3.824203580062731,0.04098522992016629,2.456069222827222,0.1532642222903291
mp-1063752,-28.74482062,-7.186205155,0.0,2.02e-05,14.5,0.5,-7.5,-3.5,2.0,0.0,4.0,2.0,6.0,0.0,3.1212663991099916,0.46482639910999146,2.7509193601100113,0.0
mp-684990,-214.42304694,-7.147434898,3.1115,0.0,17.0,1.0,-12.0,-2.0,15.0,3.0,3.833333333333333,1.4999999999999998,3.291666666666667,0.5416666666666667,2.7486995895889716,-0.04649344919362419,2.2735421010510026,0.27649428252289654
mp-1186737,-21.42534116,-5.35633529,0.0,2.17e-05,9.5,0.5,3.5,0.5,2.0,-1.0,6.0,-2.0,8.0,4.0,4.179778111123519,0.7154418888764822,3.464336222247037,-0.002892964847025725
mp-669684,-242.12301221,-7.5663441315625,0.0,7.97430225,15.0,5.0,-4.0,-8.0,16.0,4.0,7.7333333333333325,-0.9333333333333331,6.133333333333333,-1.5333333333333337,3.8778269883223766,-0.4163528539964487,2.967305291747327,0.024066955956622227
mp-1194918,-220.4188478,-4.898196617777778,0.0,1.1111111111111111e-07,18.0,3.0,-6.0,-3.0,22.5,13.5,4.0,0.0,5.0,-3.0,3.862036687140038,-0.6699794789056899,2.862226189017427,0.008681271224689091
mp-1216020,-119.05558621,-2.2895305040384617,0.0,0.0002196,15.5,0.5,-7.5,-0.5,26.0,9.0,4.406722689075631,1.9361344537815124,6.685714285714285,-2.3142857142857145,2.6613671931018725,-0.023795510074026582,2.603231581697274,0.019107087274728762
mp-1018706,-54.76095389,-9.126825648333334,0.0,6.9995064,14.0,5.0,-5.0,-8.0,3.0,1.0,5.0,1.0,6.75,-2.25,3.462985165071788,-0.43501483492821236,2.776176911036795,0.02417052906745032
mp-1038767,-10.71514129,-1.33939266125,0.0,6.6775e-05,11.0,6.0,-3.0,-4.0,4.0,-0.0,5.0,-0.0,7.0,-0.0,2.9813013069821594,-0.0,2.98130080450629,-0.0
mp-1332,-147.4125458,-9.2132841125,0.0,0.0,14.0,3.0,-6.0,-5.0,8.0,-2.0,3.2,-1.2000000000000002,6.133333333333333,0.5333333333333337,2.8504750726262147,0.15106619351391326,2.553740815779436,-0.02014356020443575
mp-834,-18.8871081,-9.44355405,0.0,3e-07,13.5,3.5,-4.5,-8.5,1.0,0.0,12.0,0.0,6.0,0.0,3.648670989167494,0.0,2.580000000203429,0.0
mp-1225186,-46.57415494,-7.762359156666666,0.0,2.3745671,14.5,2.5,-7.5,-3.5,3.0,-1.0,5.25,-0.25,6.25,1.75,2.561915872856308,0.13552009637169227,2.3812243959204933,-0.045174571667452534
mp-1173507,-309.97475555,-7.74936888875,0.0,8.000000025,15.5,5.5,-3.5,-7.5,20.0,4.0,5.0,-2.0,6.666666666666666,-1.3333333333333335,3.6824768635371123,-0.41494779536747406,3.0289919461687043,8.917610521130825e-07
mp-557175,-126.29940871,-3.508316908611111,2.0281000000000002,9.722222222222222e-07,17.5,1.5,-10.5,-2.5,18.0,-0.0,12.0,-0.0,4.0,-0.0,3.8229434775112443,-5.641971933156853e-05,2.3411107659123207,-2.220446049250313e-16
mp-1379,-17.79744053,-4.4493601325,1.1822999999999997,1.025e-05,19.0,0.0,-11.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,3.7619205449750943,0.0,2.610098421342157,0.0
mp-1200515,-206.04291965,-5.723414434722222,0.0,0.992363025,13.0,4.0,-4.0,-7.0,18.0,-2.0,2.7,-1.7000000000000002,5.225,0.02499999999999991,2.929549824283801,-0.46284900731068035,2.8865763137187233,-0.01416576928254143
mp-28832,-132.16036792,-7.3422426622222225,0.0,12.8220861,15.0,4.0,-7.0,-4.0,9.0,-1.0,5.6,2.4,6.075,0.6749999999999998,3.214063442912375,0.33783065747598506,2.583231402719548,-0.0017494713608792178
mp-1200559,-212.97091298,-5.9158586938888895,0.0,1.38738455,11.5,2.5,-1.5,-4.5,18.0,10.0,4.678571428571429,2.1785714285714284,5.25,-2.25,2.831496118648558,-0.37710974191915736,2.8279996321151026,0.043469117946095315
mp-31216,-28.10723449,-1.1711347704166666,0.0,3.5e-07,12.5,4.5,-1.5,-5.5,12.0,10.0,6.0,2.0,10.0,-8.0,4.628465605938482,-1.6853545513871322,3.8263003095816046,0.09751174392297468
mp-1038869,-4.43910215,-1.1097755375,0.0,2.51e-05,11.0,6.0,-3.0,-4.0,2.0,1.0,8.0,2.0,4.333333333333333,-1.6666666666666667,2.9871279033511042,-9.664889555338618e-08,3.302267253439748,0.31513944673753946
mp-976591,-80.10725514,-10.0134068925,0.0,13.91465495,10.0,1.0,0.0,-3.0,4.0,2.0,7.0,-1.0,8.0,-4.0,3.2006221004005955,-0.7757734801099516,2.901245824477564,3.670981729042566e-06
mp-1212567,-526.81476586,-4.621182156666666,0.0,0.00040186666666666666,7.0,3.0,1.0,1.0,57.0,-45.0,4.6911764705882355,-3.1911764705882355,5.029411764705882,1.9705882352941178,3.083379733393455,0.8220711610150122,2.804523669225511,-0.2108807834560522
mp-1105778,-140.19719828,-7.009859914000001,0.0,0.68077115,12.5,5.5,-5.5,-6.5,10.0,-4.0,8.357142857142858,-2.3571428571428568,4.285714285714286,1.7142857142857142,3.450804516240173,0.34005091040239255,2.485554824418671,-0.018488508821538296
mp-1963,-36.53593025,-9.1339825625,0.0,5.75e-06,12.0,2.0,-2.0,-2.0,2.0,-0.0,4.0,-0.0,8.0,-0.0,2.841862153588735,-0.0,2.7686116556859326,-0.0
mp-1109,-45.74615635,-3.2675825964285714,0.01100000000000012,0.0,11.5,4.5,-3.5,-6.5,7.0,2.0,4.2,-0.20000000000000018,8.377777777777776,-2.822222222222222,3.185814616891002,-0.4491071137331508,3.439672396928419,-0.014296437586561295
mp-568789,-27.13006299,-6.7825157475,0.0,1.865e-05,14.0,6.0,-6.0,-6.0,2.0,-0.0,7.0,5.0,6.0,-0.0,3.3412499999999996,0.22475,2.582037993467909,-0.0
mp-23281,-20.26892144,-2.53361518,2.1496000000000004,3.13e-05,21.0,1.0,-11.0,-1.0,4.0,2.0,4.0,1.0,4.0,-2.0,4.033716997481848,-0.1829595862060278,3.057767401786718,0.04197535301420552
mp-982044,-31.20655764,-3.900819705,0.0,0.0367328,12.5,3.5,-2.5,-5.5,4.0,-2.0,6.0,-0.0,8.0,4.0,4.043200682422555,0.7652415095719365,3.258088455230615,-4.888265151992144e-06
mp-1097017,-15.15250478,-3.788126195,0.0,2.88351905,8.5,3.5,-0.5,-3.5,2.0,-0.0,3.0,-1.0,5.0,-0.0,3.05216795643178,-0.6681190880431405,3.424361098890552,-2.220446049250313e-16
mp-1098702,-35.07388117,-5.845646861666666,0.9637,8.55e-06,14.5,5.5,-4.5,-7.5,3.0,1.0,7.5,1.5,4.5,-1.5,4.017539544097232,-0.0,2.8584483473315516,1.0572702446864923e-07
mp-1018086,-24.93275475,-6.2331886875,0.0,0.83066765,12.0,3.0,-1.0,-4.0,2.0,-0.0,5.0,-3.0,7.0,-0.0,3.327855677040744,-0.4716079672648572,3.0626937861301116,2.220446049250313e-16
mp-1075505,-78.10059044,-3.5500268381818185,0.0,5.155e-05,11.0,6.0,-5.0,-6.0,11.0,1.0,3.2333333333333334,-0.5666666666666667,5.85,-0.3500000000000001,2.683748619059076,-0.2572429736268953,2.7378511413584423,0.015031694059146394
mp-977286,-9.60956945,-2.4023923625,0.0,1.75e-05,6.0,3.0,2.0,1.0,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,4.003851583942065,0.9625638054098964,3.119708203852411,-0.07841637023742898
mp-583800,-171.10392842,-7.1293303508333326,0.0,0.083179925,12.0,3.0,-3.0,-4.0,12.0,-4.0,6.0,-3.0,5.25,0.75,3.027983964367145,-0.16250455776028594,2.7517009835409856,-0.09885861397045081
mp-1210753,-16.11215984,-2.6853599733333335,0.0,1.75e-05,9.5,6.5,-4.5,-5.5,3.0,-1.0,3.5,-1.5,4.5,1.5,2.6711232631695996,-0.03874028128764073,2.7422135936620737,-0.0146410620237869
mp-1244963,-681.30843651,-6.8130843651,4.7507,0.0,11.0,7.0,-7.0,-7.0,50.0,-0.0,3.25,1.0499999999999998,3.55,0.030000000000000027,2.342914895941418,0.13183450664429985,1.6232110240388666,-0.0023048150385405197
mp-972889,-38.75101442,-4.8438768025,0.0,1.205e-05,13.0,6.0,-4.0,-5.0,4.0,2.0,7.0,1.0,8.0,-4.0,3.884653214018562,-0.7252586945982114,3.186408983782367,2.6088702969051525e-06
mp-1195243,-167.54045593,-5.2356392478125,1.2518000000000002,0.000229,17.0,1.0,-9.0,-3.0,16.0,14.0,2.966666666666667,-0.03333333333333344,3.333333333333333,-0.6666666666666667,3.5722157631460902,-1.3723406496779234,3.6935461618342083,1.154859331964055
mp-1184358,-52.81367014,-8.802278356666667,0.0,36.9908373,7.0,2.0,2.0,1.0,3.0,2.0,8.8,0.7999999999999998,7.2,-4.8,4.875928553208497,-1.2199244467915031,3.6993025996563467,0.009957111253705797
mp-1185245,-20.53656704,-5.13414176,0.0,0.0001752,5.5,2.5,1.5,0.5,2.0,1.0,8.666666666666666,-3.3333333333333335,6.333333333333334,-1.6666666666666665,4.406781198639001,-1.0594328200047982,3.433662928973476,0.08630859946332747
mp-1245065,-726.37082953,-7.263708295300001,2.7217000000000002,0.0,17.0,1.0,-12.0,-2.0,50.0,10.0,3.6833333333333336,0.23333333333333317,3.595833333333333,-0.7291666666666667,2.6480481055508696,-0.13239480109227553,1.822761965976564,0.012790254446444327
mp-975784,-24.08116708,-6.02029177,0.0,7.46e-05,8.5,0.5,2.5,0.5,2.0,-1.0,6.0,-2.0,8.0,4.0,4.338520090946631,0.7430219090533716,3.5954981818932596,-0.002305374809007832
mp-1014298,-28.00635242,-7.001588105,0.0,0.0,16.5,0.5,-12.5,-0.5,2.0,-1.0,8.333333333333332,-2.333333333333333,4.333333333333333,1.6666666666666667,2.727182355693329,0.05040764430667122,2.368187155429328,-0.23608256891413437
mp-1185380,-7.25646752,-1.81411688,0.0,6.9e-05,4.0,1.0,1.0,-0.0,2.0,-0.0,4.0,2.0,6.0,-0.0,2.9219473593465395,0.15200830890805128,2.914005687092139,-0.0
mp-1184556,-15.03166776,-3.75791694,0.0,2.7e-05,10.0,8.0,-5.0,-5.0,2.0,1.0,8.666666666666666,-3.3333333333333335,6.333333333333334,-1.6666666666666665,3.2916504762785364,-0.7913452986386982,2.56478031627699,0.06446624865528539
mp-1018042,-14.93579277,-7.467896385,0.0,3.0000324,15.5,5.5,-2.5,-6.5,1.0,-0.0,6.0,-0.0,8.0,-0.0,3.682,-0.0,3.188705536734303,-0.0
mp-1074772,-33.03560349,-2.7529669575,0.0,1.7425e-05,11.0,6.0,-5.0,-6.0,6.0,-2.0,1.8125,-0.5625,3.375,0.625,3.1962755083670515,-0.0871410301444644,3.4637616955103008,-0.06722249405537095
mp-684652,-49.87171607,-5.5413017855555555,6.8004,3.333333333333333e-07,11.5,7.5,-7.5,-7.5,4.5,1.5,3.333333333333333,0.6666666666666667,2.8333333333333335,-0.5,2.6301973948817556,-0.2578473886299004,1.8021146693350059,0.3205746459474341
mp-13870,-42.50480461,-7.084134101666667,0.0,0.11184065,15.5,4.5,-5.5,-6.5,3.0,1.0,7.75,1.75,4.5,-1.5,3.379576453041528,-0.07622355100176215,2.542224231930448,0.00039083285650187705
mp-601193,-33.48302611,-4.783289444285714,0.0,6.53e-05,17.0,1.0,-9.0,-5.0,3.5,0.5,5.0,1.0,7.0,-1.0,3.1129999171716634,-4.8112518635790025e-08,2.6959370155971394,1.559713980192612e-08
mp-849065,-29.48467864,-7.37116966,0.0,5.925e-05,14.0,5.0,-7.0,-6.0,2.0,-0.0,4.0,2.0,6.0,-0.0,2.1231204389059712,0.4431204389059712,2.113951643474858,-0.0
mp-1017546,-39.12317624,-9.78079406,0.0,7.4e-06,13.0,4.0,-6.0,-7.0,2.0,-0.0,7.0,5.0,6.0,-0.0,3.01,0.17000000000000015,2.3208891404542076,-0.0
mp-1206346,-46.44353273,-5.80544159125,0.0,0.0006255,10.5,5.5,-1.5,-2.5,4.0,3.0,11.142857142857142,-0.8571428571428568,7.285714285714286,-4.714285714285714,4.176556255116544,-1.3921854183721811,2.866751134119765,0.08238029737540287
mp-1186818,-98.57329721,-12.32166215125,0.0,17.24081135,10.0,0.0,4.0,0.0,4.0,0.0,7.0,0.0,8.0,-0.0,3.969940884840513,-0.0,3.305933464348331,0.0
mp-1008865,-7.63523124,-2.54507708,0.0,2.65e-05,13.0,4.0,-2.0,-5.0,1.5,0.5,2.5,0.5,4.5,-1.5,3.1829444198657804,-0.2680555801342195,2.903752180778021,0.00021722350453168282
mp-999549,-30.42780873,-10.142602909999999,1.1319,0.0,14.5,2.5,-6.5,-6.5,1.5,0.5,3.5,-2.5,4.5,-1.5,2.1723124494683503,-0.7506873294683503,2.096328228609325,0.0001019429465631827
mp-1074380,-43.79619718,-3.1282997985714287,0.0,9.75e-06,11.0,6.0,-5.0,-6.0,7.0,-1.0,2.4583333333333335,-0.7916666666666666,4.520833333333334,0.6458333333333335,2.703983560310679,-0.2597523096140959,2.742232831043748,-0.0240392700321157
mp-1094263,-52.24722273,-6.53090284125,0.0,4.6925e-05,14.0,5.0,-4.0,-5.0,4.0,-0.0,6.0,-0.0,6.0,-0.0,3.0330410867492557,-2.220446049250313e-16,3.0330410867492557,-0.0
mp-27507,-22.05292405,-5.5132310125,0.0,0.77240915,13.5,6.5,-6.5,-7.5,2.0,0.0,9.0,0.0,3.0,0.0,3.3437753679779636,0.12922463300561127,2.593217671307066,0.0
mp-1245202,-537.51087496,-5.3751087496,0.6811999999999996,0.0,18.0,0.0,-11.0,0.0,50.0,-0.0,3.720833333333333,0.0,3.8708333333333336,0.0,2.942787936312932,0.0,2.1588488747226773,-0.0
mp-23217,-62.87002826,-5.239169021666666,0.0,1.25e-07,17.5,3.5,-6.5,-2.5,6.0,2.0,1.0,-0.0,4.5,-1.5,3.1172254357358016,-0.11397837574744485,2.68926614877479,0.026634677652959127
mp-7381,-9.75001102,-2.437502755,0.0,1e-07,7.0,2.0,2.0,1.0,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,4.159155871168964,0.999895201168963,3.240717225481682,-0.08145655548168129
mp-570691,-28.73944736,-7.18486184,0.0,0.0001137,13.5,5.5,-4.5,-4.5,2.0,-1.0,7.0,-1.0,8.0,4.0,3.5644389591175116,0.6115610408824887,2.9528779182350227,-0.0
mp-1182249,-373.75146323,-6.674133271964286,0.5234000000000001,14.0000009,15.0,3.0,-9.0,-5.0,28.0,4.0,8.223958333333332,-0.692708333333333,4.666666666666666,-0.6666666666666665,2.9141876203672377,-0.1621273870212565,2.012430286211636,0.012041144443636798
mp-1025069,-29.41342453,-4.902237421666666,0.0,4.25e-06,14.0,5.0,-3.0,-6.0,3.0,1.0,2.5,0.5,6.0,-2.0,3.572189887914063,-0.3437055532361679,3.247089536324588,0.01079977706717461
mp-570606,-77.15437439,-5.511026742142858,0.0,4.845e-05,13.5,4.5,-3.5,-6.5,7.0,-1.0,5.5,2.5,7.0,1.0,3.939616400454634,0.39016916001112545,3.0988919880918013,-4.670405862050586e-08
mp-568692,-61.66828296,-2.803103770909091,2.2527999999999997,0.0,19.5,1.5,-10.5,-2.5,11.0,3.0,4.910714285714286,0.6607142857142856,3.767857142857143,-0.4821428571428572,4.057915746773711,-0.3209050056765397,3.21434305913838,0.1760386803914924
mp-974365,-35.05413383,-4.38176672875,0.0,1.9815902,15.0,2.0,-4.0,-1.0,4.0,2.0,7.0,1.0,8.0,-4.0,3.4123057739724576,-0.6038482563211505,2.8178326730686187,9.583062612339432e-07
mp-22860,-17.23000798,-4.307501995,0.0,1.58e-05,15.5,6.5,-4.5,-7.5,2.0,0.0,6.0,0.0,6.0,0.0,3.9296999999999995,-2.220446049250313e-16,3.3226902018719158,0.0
mp-862854,-56.2893858,-7.036173225,0.0,1.265e-05,12.5,2.5,-0.5,-4.5,4.0,2.0,7.0,1.0,8.0,-4.0,3.4629179022655974,-0.64530031136394,2.8664859503141007,1.4431278336779485e-06
mp-1094412,-72.9035066,-4.5564691625,0.0,0.6001062,6.5,1.5,0.5,-0.5,8.0,-0.0,5.5,-0.0,6.5,-0.0,2.998466709938663,-2.8201510993142165e-07,2.9984684020293217,2.8201510970937704e-07
mp-983609,-15.28166294,-2.5469438233333332,0.0,6.98e-05,11.5,6.5,-3.5,-4.5,3.0,2.0,6.0,4.0,6.2,-3.8,3.3361925048277645,-0.02527349517223554,3.4384062725358824,0.14535767035710156
mp-1187913,-18.05333706,-4.513334265,0.0,0.0066843,15.5,0.5,-6.5,-1.5,2.0,-1.0,7.0,-1.0,8.0,4.0,3.1330718188226063,0.5375531811773933,2.5955212331716373,-2.5955264242316645e-06
mp-10195,-25.23304766,-4.205507943333333,0.0,0.0003582,14.0,5.0,-5.0,-8.0,3.0,1.0,5.0,1.0,9.0,-3.0,3.0231667749631006,-0.305401862840607,3.18686184332359,3.8160430371192433e-10
mp-1018121,-20.13566549,-6.711888496666667,0.0,0.0026225,11.5,3.5,-2.5,-2.5,1.5,0.5,4.5,0.5,7.5,-2.5,2.9734225652027533,-0.26657743479724716,2.68450379772501,-0.0
mp-1185081,-31.06302859,-7.7657571475,0.0,21.9728987,7.0,2.0,3.0,-0.0,2.0,1.0,7.0,1.0,8.0,-4.0,4.535808324214374,-0.7782216757856255,3.757586648428749,-0.0
mvc-12170,-201.95034794,-5.609731887222222,0.14439999999999997,1.6666629000000002,15.5,2.5,-9.5,-4.5,18.0,6.0,4.375,-1.125,4.125,-1.2916666666666667,2.6779958716624366,-0.20838716699536053,1.856543422319699,0.025526614855352125
mp-1183308,-7.25981134,-1.814952835,0.0,1.05e-06,6.5,1.5,2.5,1.5,2.0,0.0,6.0,0.0,8.0,0.0,3.985086463555359,0.008996130448458484,3.4850134537473965,0.0
mp-1178828,-156.73595787,-7.124361721363636,0.05830000000000002,1.00000005,13.5,4.5,-7.5,-6.5,11.0,5.0,3.375,1.375,2.458333333333333,-0.20833333333333326,2.7715410255748756,-0.18123120047727936,1.9403961236953529,0.1260162086725426
mp-1070,-11.31378918,-2.828447295,0.5652,1.95e-06,18.5,1.5,-9.5,-2.5,2.0,0.0,12.0,0.0,4.0,0.0,4.293901713868443,0.0,2.6296604192322475,0.0
mp-579102,-365.59930836,-6.89810015773585,0.0,17.6977451,13.5,4.5,-5.5,-8.5,26.5,-5.5,9.714285714285715,-2.2857142857142856,3.5,0.5,3.742463947176687,1.2783021308138132e-09,2.324858721913816,-0.032753464201917826
mp-974816,-5.14264212,-1.28566053,0.0,1.4101139,7.5,1.5,3.5,-0.5,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,5.814399581716823,1.3978293710904834,4.5304398645660475,-0.11387554266858224
mp-9849,-69.99914769,-5.8332623075,0.04829999999999934,0.0,13.5,4.5,-4.5,-7.5,6.0,4.0,4.2,-1.8,5.8,-2.2,3.553002889943851,-1.3829971100561491,3.2315718443438843,0.255953056409745
mp-16365,-7.7624048,-3.8812024,0.0,2.6e-05,19.5,0.5,-9.5,-0.5,1.0,-0.0,12.0,-0.0,4.0,-0.0,4.34304984478602,-0.0,2.659564012674196,-0.0
mp-567089,-10.10381487,-5.051907435,0.0,4.02e-05,11.5,2.5,-0.5,-3.5,1.0,-0.0,6.0,-0.0,8.0,-0.0,3.347,-0.0,2.898587026466516,-0.0
mvc-11234,-17.62607528,-5.875358426666666,0.0,1.8576532,15.5,3.5,-8.5,-4.5,1.5,0.5,4.5,-1.5,4.5,-1.5,2.651065359322226,-0.15319156470631112,1.8777134534001985,2.1957972107244927e-08
mp-540922,-156.64588428,-4.89518388375,0.17140000000000022,3.004877525,15.5,5.5,-6.5,-4.5,16.0,8.0,2.0833333333333335,-0.41666666666666663,4.083333333333333,-1.9166666666666667,3.2824311509395985,-0.3609018572954954,2.822311170276852,0.10560304802799236
mp-776470,-299.45226067,-10.694723595357143,1.0064000000000002,4.5e-07,13.5,3.5,-5.5,-7.5,14.0,2.0,6.75,0.75,4.041666666666666,-0.2916666666666665,2.967455399989989,-0.13106118758043017,2.1494409144662923,0.01970676407597871
mp-1187207,-15.51955893,-3.8798897325,0.0,0.0001566,8.0,1.0,3.0,-0.0,2.0,1.0,7.0,1.0,8.0,-4.0,4.370940012259627,-0.7499389877403735,3.621004645531141,3.6210118876667252e-06
mp-30445,-119.87469184,-4.281238994285714,0.0,1e-07,6.5,2.5,0.5,0.5,14.0,-12.0,8.076923076923077,-2.0769230769230766,13.23076923076923,10.76923076923077,3.5682148605067896,1.4552851370989852,3.0123290989439573,-0.05352598169537526
mp-1006887,-6.1730765,-3.08653825,0.0,1.01e-05,16.5,0.5,-9.5,2.5,1.0,0.0,12.0,0.0,6.0,0.0,3.436538956566621,0.0,2.43,0.0
mp-690,-87.49421477,-4.860789709444444,2.4763,3.05e-06,18.5,0.5,-12.5,-0.5,9.0,1.0,2.675,0.925,2.675,-0.07499999999999996,2.8624054426893126,0.4059032379047214,2.3895779648650715,0.02926530178598541
